date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:20:05	7818/7818	U--MCZ	200	updated ('OK')	text/css	etag:W/%227838-1591716734744%22	http://rapidbplan/yaml-3.1/core/base.css	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/yaml-3.1/core/base.css	(from http://rapidbplan/YorktownBlueCSS)
22:20:05	2949/2949	U--MCZ	200	updated ('OK')	text/css	etag:W/%222949-1591716734748%22	http://rapidbplan/yaml-3.1/navigation/nav_shinybuttons.css	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/yaml-3.1/navigation/nav_shinybuttons.css	(from http://rapidbplan/YorktownBlueCSS)
22:20:05	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.9.delayed	(from http://rapidbplan/Week1)
22:20:05	9191/9191	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:05%20GMT	http://rapidbplan/weeke	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/weeke.html	(from http://rapidbplan/Week1)
22:20:06	4945/4945	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:05%20GMT	http://rapidbplan/_Login?redirect=Week1	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Loginfc85.html	(from http://rapidbplan/Week1)
22:20:06	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.b.delayed	(from http://rapidbplan/Week2)
22:20:06	13617/13617	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:06%20GMT	http://rapidbplan/week1a	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week1a.html	(from http://rapidbplan/Week1)
22:20:06	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.d.delayed	(from http://rapidbplan/Week2)
22:20:06	10044/10044	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:06%20GMT	http://rapidbplan/week2d	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week2d.html	(from http://rapidbplan/Week2)
22:20:07	4945/4945	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:06%20GMT	http://rapidbplan/_Login?redirect=Week2	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Login1f2e.html	(from http://rapidbplan/Week2)
22:20:07	13005/13005	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:07%20GMT	http://rapidbplan/week2a	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week2a.html	(from http://rapidbplan/Week2)
22:20:08	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.f.delayed	(from http://rapidbplan/Week3)
22:20:08	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.11.delayed	(from http://rapidbplan/Week3)
22:20:08	12946/12946	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:08%20GMT	http://rapidbplan/week3d	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week3d.html	(from http://rapidbplan/Week3)
22:20:16	49468/49468	---M--	200	added ('OK')	image/png	etag:W/%2249468-1689538309406%22	http://rapidbplan/files/Week3/picture%20with%20text%20on%20left%20side%207.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/Week3/picture%20with%20text%20on%20left%20side%207.png	(from http://rapidbplan/Week3)
22:20:17	4945/4945	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:16%20GMT	http://rapidbplan/_Login?redirect=Week3	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Login801e.html	(from http://rapidbplan/Week3)
22:20:18	8719/8719	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:17%20GMT	http://rapidbplan/week3a	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week3a.html	(from http://rapidbplan/Week3)
22:20:18	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.13.delayed	(from http://rapidbplan/Week4a)
22:20:18	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.15.delayed	(from http://rapidbplan/Week4a)
22:20:18	14114/14114	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:18%20GMT	http://rapidbplan/week4k	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week4k.html	(from http://rapidbplan/Week4a)
22:20:21	162449/162449	---M--	200	added ('OK')	image/jpeg	etag:W/%22162449-1688931131403%22	http://rapidbplan/files/Home/dreamstime_13942673.jpg	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/Home/dreamstime_13942673.jpg	(from http://rapidbplan/)
22:20:22	4946/4946	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:21%20GMT	http://rapidbplan/_Login?redirect=Week4a	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Logind95b.html	(from http://rapidbplan/Week4a)
22:20:22	7713/7713	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:22%20GMT	http://rapidbplan/week4c	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week4c.html	(from http://rapidbplan/Week4a)
22:20:22	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.17.delayed	(from http://rapidbplan/files)
22:20:22	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.19.delayed	(from http://rapidbplan/files)
22:20:23	4945/4945	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:22%20GMT	http://rapidbplan/_Login?redirect=files	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Loginf04d.html	(from http://rapidbplan/files)
22:20:30	149125/149125	---M--	200	added ('OK')	image/png	etag:W/%22149125-1689537749452%22	http://rapidbplan/files/Week2/picture%20with%20text%20on%20left%20side%203.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/Week2/picture%20with%20text%20on%20left%20side%203.png	(from http://rapidbplan/Week2)
22:20:31	10033/10033	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:30%20GMT	http://rapidbplan/week3dd	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week3dd.html	(from http://rapidbplan/files)
22:20:32	173171/173171	---M--	200	added ('OK')	image/png	etag:W/%22173171-1689267921914%22	http://rapidbplan/files/Week1/picture%20with%20text%20on%20left%20side%202.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/Week1/picture%20with%20text%20on%20left%20side%202.png	(from http://rapidbplan/Week1)
22:20:33	7664/7664	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:20:32%20GMT	http://rapidbplan/week1cd	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week1cd.html	(from http://rapidbplan/files)
22:20:33	15430/15430	---M--	200	added ('OK')	application/pdf	etag:W/%2215430-1556226167000%22	http://rapidbplan/files/files/W3%20Company%20Advisors%20and%20Owner.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W3%20Company%20Advisors%20and%20Owner.pdf	(from http://rapidbplan/files)
22:20:34	62847/62847	U-----	200	untouched ('')	application/pdf	etag:W/%2262847-1469043957000%22	http://rapidbplan/files/files/Microenterprise%20Business%20Plan%20Sample%20a.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/Microenterprise%20Business%20Plan%20Sample%20a.pdf	(from http://rapidbplan/files)
22:20:36	18575/18575	---M--	200	added ('OK')	application/pdf	etag:W/%2218575-1551225038000%22	http://rapidbplan/files/files/W4%20Product,%20Services%20and%20Customers.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W4%20Product,%20Services%20and%20Customers.pdf	(from http://rapidbplan/files)
22:20:36	77312/77312	U-----	200	untouched ('')	application/msword	etag:W/%2277312-1510705423000%22	http://rapidbplan/files/files/Microenterprise%20Business%20Plan%20Template.doc	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/Microenterprise%20Business%20Plan%20Template.doc	(from http://rapidbplan/files)
22:20:36	79360/79360	U-----	200	untouched ('')	application/msword	etag:W/%2279360-1461711068000%22	http://rapidbplan/files/files/W0%20Microenterprise%20Business%20Plan%20Template.doc	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W0%20Microenterprise%20Business%20Plan%20Template.doc	(from http://rapidbplan/files)
22:21:00	234873/234873	---M--	200	added ('OK')	application/vnd.ms-excel.sheet.macroEnabled.12	etag:W/%22234873-1554263264000%22	http://rapidbplan/files/files/0%20Rapid%20Business%20Plan%205%20Year%20Financial%20Template%20bh.xlsm	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/0%20Rapid%20Business%20Plan%205%20Year%20Financial%20Template%20bh.xlsm	(from http://rapidbplan/files)
22:21:02	156466/156466	U--M--	200	updated ('OK')	application/pdf	etag:W/%22156466-1548197330000%22	http://rapidbplan/files/files/W1%20RapidBplan%20One%20Page%20Business%20Plan.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W1%20RapidBplan%20One%20Page%20Business%20Plan.pdf	(from http://rapidbplan/files)
22:21:06	20534/20534	U--M--	200	updated ('OK')	application/pdf	etag:W/%2220534-1551279665000%22	http://rapidbplan/files/files/W6%20RapidBplan%20Marketing%20Worksheet.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W6%20RapidBplan%20Marketing%20Worksheet.pdf	(from http://rapidbplan/files)
22:21:08	12620/12620	U--M--	200	updated ('OK')	application/pdf	etag:W/%2212620-1551279239000%22	http://rapidbplan/files/files/W7%20Fishbowl%20Blank%20Diagram.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W7%20Fishbowl%20Blank%20Diagram.pdf	(from http://rapidbplan/files)
22:21:09	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.1e.delayed	(from http://rapidbplan/_Recent)
22:21:10	49004/49004	U--M--	200	updated ('OK')	application/pdf	etag:W/%2249004-1551224861000%22	http://rapidbplan/files/files/W2%20RapidBplan%20Company%20Information.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W2%20RapidBplan%20Company%20Information.pdf	(from http://rapidbplan/files)
22:21:12	13771/13771	U--M--	200	updated ('OK')	application/pdf	etag:W/%2213771-1556225806000%22	http://rapidbplan/files/files/W9%20RapidBplan%20market%20Research%20Report.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W9%20RapidBplan%20market%20Research%20Report.pdf	(from http://rapidbplan/files)
22:21:13	4947/4947	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:13%20GMT	http://rapidbplan/_Login?redirect=_Recent	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Login9a1e.html	(from http://rapidbplan/_Recent)
22:21:14	16163/16163	U--MCZ	200	updated ('OK')	text/css	etag:W/%2216163-1677624546462%22	http://rapidbplan/css/settings.css	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/css/settings.css	(from http://rapidbplan/_Login?redirect=Home)
22:21:14	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.20.delayed	(from http://rapidbplan/_Recent)
22:21:15	6479/6479	U--MCZ	200	updated ('OK')	application/javascript	etag:W/%226479-1591716734600%22	http://rapidbplan/scripts/IEprompt.js	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/scripts/IEprompt.js	(from http://rapidbplan/_Login?redirect=Home)
22:21:16	5574/5574	U--MCZ	200	updated ('OK')	application/javascript	etag:W/%225574-1677532019033%22	http://rapidbplan/scripts/settings-shared.js	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/scripts/settings-shared.js	(from http://rapidbplan/_Login?redirect=Home)
22:21:17	4326/4326	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:17%20GMT	http://rapidbplan/_Forgot	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Forgot.html	(from http://rapidbplan/_Login?redirect=Home)
22:21:18	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.21.delayed	(from http://rapidbplan/readers)
22:21:19	46/46	U--MCZ	200	updated ('OK')	text/css	etag:W/%2246-1313508287000%22	http://rapidbplan/files/YorktownBlueCSS/nomenu.css	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/YorktownBlueCSS/nomenu.css	(from http://rapidbplan/readers)
22:21:20	4947/4947	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:19%20GMT	http://rapidbplan/_Login?redirect=readers	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Loginfd63.html	(from http://rapidbplan/readers)
22:21:20	508/508	U-----	200	untouched ('')	image/png	etag:W/%22508-1425049025000%22	http://rapidbplan/yaml-3.1/navigation/images/shiny_buttons/background.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/yaml-3.1/navigation/images/shiny_buttons/background.png	(from http://rapidbplan/yaml-3.1/navigation/nav_shinybuttons.css)
22:21:21	538/538	U-----	200	untouched ('')	image/png	etag:W/%22538-1425049025000%22	http://rapidbplan/yaml-3.1/navigation/images/shiny_buttons/background_active.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/yaml-3.1/navigation/images/shiny_buttons/background_active.png	(from http://rapidbplan/yaml-3.1/navigation/nav_shinybuttons.css)
22:21:21	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.23.delayed	(from http://rapidbplan/weeke)
22:21:21	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.25.delayed	(from http://rapidbplan/weeke)
22:21:21	4945/4945	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:21%20GMT	http://rapidbplan/_Login?redirect=weeke	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Login203c.html	(from http://rapidbplan/weeke)
22:21:23	97435/97435	U--M--	200	updated ('OK')	application/pdf	etag:W/%2297435-1551279071000%22	http://rapidbplan/files/files/W8%20RapidBplan%20Competitive%20Analysis.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W8%20RapidBplan%20Competitive%20Analysis.pdf	(from http://rapidbplan/files)
22:21:28	28292/28292	---M--	200	added ('OK')	application/pdf	etag:W/%2228292-1548198196000%22	http://rapidbplan/files/weeke/W2%20RapidBplan%20Company%20Information.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/weeke/W2%20RapidBplan%20Company%20Information.pdf	(from http://rapidbplan/weeke)
22:21:47	156466/156466	---M--	200	added ('OK')	application/pdf	etag:W/%22156466-1548198196000%22	http://rapidbplan/files/weeke/W1%20RapidBplan%20One%20Page%20Business%20Plan.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/weeke/W1%20RapidBplan%20One%20Page%20Business%20Plan.pdf	(from http://rapidbplan/weeke)
22:21:47	117105/117105	---M--	200	added ('OK')	application/pdf	etag:W/%22117105-1548198196000%22	http://rapidbplan/files/weeke/W3%20Company%20Advisors%20and%20Owner.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/weeke/W3%20Company%20Advisors%20and%20Owner.pdf	(from http://rapidbplan/weeke)
22:21:48	4889/4889	---M--	200	added ('OK')	application/pdf	etag:W/%224889-1548198196000%22	http://rapidbplan/files/weeke/W4%20Product%2C%20Services%20and%20Customers.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/weeke/W4%20Product,%20Services%20and%20Customers.pdf	(from http://rapidbplan/weeke)
22:21:48	1968/1968	---M--	200	added ('OK')	image/png	etag:W/%221968-1689183893719%22	http://rapidbplan/files/weeke/Arrow%20Image%20-%20Back.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/weeke/Arrow%20Image%20-%20Back.png	(from http://rapidbplan/weeke)
22:21:49	15334/15334	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:49%20GMT	http://rapidbplan/week1ca	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week1ca.html	(from http://rapidbplan/weeke)
22:21:50	223423/223423	U-----	200	untouched ('')	application/vnd.ms-excel.sheet.macroenabled.12	etag:W/%22223423-1485299645000%22	http://rapidbplan/files/weeke/0%20Rapid%20Business%20Plan%205%20Year%20Financial%20Template%20am.xlsm	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/weeke/0%20Rapid%20Business%20Plan%205%20Year%20Financial%20Template%20am.xlsm	(from http://rapidbplan/weeke)
22:21:51	79360/79360	U-----	200	untouched ('')	application/msword	etag:W/%2279360-1437000118000%22	http://rapidbplan/files/Home/Microenterprise%20Business%20Plan%20Template.doc	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/Home/Microenterprise%20Business%20Plan%20Template.doc	(from http://rapidbplan/weeke)
22:21:51	62847/62847	U-----	200	untouched ('')	application/pdf	etag:W/%2262847-1396987148000%22	http://rapidbplan/files/weeke/Microenterprise%20Business%20Plan%20Sample%20a.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/weeke/Microenterprise%20Business%20Plan%20Sample%20a.pdf	(from http://rapidbplan/weeke)
22:21:51	7883/7883	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:51%20GMT	http://rapidbplan/week1d	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week1d.html	(from http://rapidbplan/weeke)
22:21:52	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.2c.delayed	(from http://rapidbplan/week1a)
22:21:52	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.2e.delayed	(from http://rapidbplan/week1a)
22:21:52	4946/4946	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:52%20GMT	http://rapidbplan/_Login?redirect=week1a	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Login39f2.html	(from http://rapidbplan/week1a)
22:21:52	1968/1968	---M--	200	added ('OK')	image/png	etag:W/%221968-1689097057009%22	http://rapidbplan/files/week1a/Arrow%20Image%20-%20Back.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/week1a/Arrow%20Image%20-%20Back.png	(from http://rapidbplan/week1a)
22:21:53	1956/1956	---M--	200	added ('OK')	image/png	etag:W/%221956-1689097057009%22	http://rapidbplan/files/week1a/Arrow%20Image%20-%20Next.png	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/week1a/Arrow%20Image%20-%20Next.png	(from http://rapidbplan/week1a)
22:21:54	8152/8152	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:53%20GMT	http://rapidbplan/week1b	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/week1b.html	(from http://rapidbplan/week1a)
22:21:54	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.31.delayed	(from http://rapidbplan/week2d)
22:21:54	0/-1	---M--	301	error ('')			http://rapidbplan/Home	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/Home.33.delayed	(from http://rapidbplan/week2d)
22:21:55	4946/4946	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2026%20Aug%202023%2003:21:54%20GMT	http://rapidbplan/_Login?redirect=week2d	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/_Login2f1b.html	(from http://rapidbplan/week2d)
22:21:56	539647/539647	---M--	200	added ('OK')	application/pdf	etag:W/%22539647-1551278873000%22	http://rapidbplan/files/files/W5%20Startup%20Costs.pdf	C:/My%20Web%20Sites/Rapidbplan%20-%208-5-2018/rapidbplan/files/files/W5%20Startup%20Costs.pdf	(from http://rapidbplan/files)
